,hotel_name,review,rating
127,Le Zahir Lodge,"(Translated by Google) Quiet and relaxing place, excellent hospitality and excellent cuisine. Highly recommended !! …",5/5
128,Le Zahir Lodge,"(Translated by Google) Just returned from a magnificent holiday, lived intensely starting from the structure, to the welcoming and helpful staff. But above all to the manager of the structure Laura who was helpful and friendly. …",5/5
129,Le Zahir Lodge,"(Translated by Google) After my visit to the Zahir nights we were 8 and 3 nights at the Zahir Iranja. We were very good with excellent excursions on the islands Laura organized by the director of the Zahir nosy. Excellent food, care of the …",4/5
130,Le Zahir Lodge,"(Translated by Google) Resort with luxurious bungalows furnished in lodge style and with local Malagasy crafts. Very very beautiful! The main and few bungalows revolve around a pleasant swimming pool. The structure, very clean, is well …",4/5
131,Princesse Bora Lodge & Spa,"So, positives first:
Nice place, very friendly staff, amazing spa.
Négatives. Their POS accepts no cards. They constantly try to rip you off any …",3/5
132,Princesse Bora Lodge & Spa,Well I am always in aw of this place everytime I go here. The property is so charming. If anything you should always end your vacation dinner here.,5/5
133,Princesse Bora Lodge & Spa,One of the very good lodge for this beatiful Island. European standard services!,5/5
134,Princesse Bora Lodge & Spa,"Good location if you’re doing excursions or for any diving. Food is good but not amazing, the little touches are what sets it apart from other offerings. For instance, one evening we joined a talk that was being held by one of the marine biologists from the research centre in the lounge.",4/5
135,Princesse Bora Lodge & Spa,Absolutely amazing! The rooms are very clean and the food is great. They even have a private wine cellar so you can go down anytime and pick a bottle to enjoy. …,5/5
136,Princesse Bora Lodge & Spa,"My wife and I stayed for only two days, with every intention of relaxing. Better to stay for the week, because there's so much to do, that a short stay will make you sorry that you didn't stay longer. Fifu, the owner, will greet you …",5/5
137,Princesse Bora Lodge & Spa,"I really enjoyed the breakfast, the place is very beautiful and the beach is amazing. You can do here shnorcle and diving as well",5/5
138,Princesse Bora Lodge & Spa,"Pricy but worth every penny. Very attentive Staff, professional management, really excellent food, good amenities and situated on a beautiful island. Try the complimentary ""garden tour""
Highly recommended",5/5
139,Princesse Bora Lodge & Spa,"GRRRRRRR8 time really loved it was planning on honeymooning but my dog ran away. Aside from my soul mate leaving me I had a great time. The Hotel really brought color into my dark grey world. The only problem is when you fly home, you can feel an overwhelming surge of depression clutching your throat.",5/5
140,Princesse Bora Lodge & Spa,we would bike 30km down the coast just to eat breakfast - the croissants are world class!!,5/5
141,Hotel Ambatoloaka,realy want to back again shortly,5/5
142,Hotel Ambatoloaka,"(Translated by Google) Hotel very well located, quite comfortable, friendly staff, helpful. Room sea view, flat screen TV, air conditioning, comfortable bed. …",5/5
143,Hotel Ambatoloaka,"(Translated by Google) Hotel well but need to improve the electricity and the water level when there is cut
I advise you to go there because we had beautiful moments over there …",3/5
144,Hotel Ambatoloaka,(Translated by Google) Hotel still in the end of construction however it is very clean despite the work ... very welcoming and friendly staff .. especially Rudy at the reception .. …,4/5
145,Hotel Ambatoloaka,"(Translated by Google) A shame.hotel in work for months.the boss completely closed to discussion.room paid with telly while there is no TV in the room.
The hotel is new roof is already defective. Trouble lamp that flash all …",1/5
146,Hotel Ambatoloaka,"(Translated by Google) Hotel still under construction at the time of my visit.
Friendly and attentive staff.
WIFI at reception only. …",2/5
147,Hotel Ambatoloaka,(Translated by Google) You understand why you are charged the stay in advance. ....... noise of the bars in the room despite a double glazing that is useless. ...... False contacts in LED lamps that light up intermittently in the middle of …,1/5
148,Hotel Ambatoloaka,"(Translated by Google) Very well
(Original)
Très bien",3/5
149,Hotel Ambatoloaka,"(Translated by Google) Inexpensive
(Original)
Preiswert",3/5
150,Hotel Ambatoloaka,,5/5
151,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"We had a great 5 nights, the staff and owners where fantastic very friendly and accommodating",4/5
152,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,A serene getaway place. And the service is just tres bien!,4/5
153,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Beautiful home, great breakfast terrace thank you to owner …",4/5
154,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Very very well this site, I had a very good holiday
(Original) …",5/5
155,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Impeccable service, welcoming, we return often. Guests put a point of safety and comfort of people …",5/5
156,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Several types of bungalows for all tastes and all budgets. Prices are good. The kitchen too;)
The staff very friendly! …",4/5
157,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Magnificent place 50 m from the lagoon
Clean
Very welcoming staff at your service …",4/5
158,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Very pleasant and relaxing stay in a calm and green setting, a stone's throw from the large lagoon, its beach and its charming village.
The charming bungalow and its adjoining bathroom are simple and clean with …",4/5
159,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Everything perfect, exemplary service and excellent cuisine at the best price …",5/5
160,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) a good address for small budgets like us
(Original) …",4/5
161,LAGUNA-BEACH,"Close to the beach, it's a good place for a short stay, if you want to visit the town for a weekend",4/5
162,LAGUNA-BEACH,It's a nice property. But trash on the ground and beach. The hospitality leaves much to be desired. When we first arrived and checked in we were simply given a key and sent on our way. The AC doesnt work in our room. Next we went to get …,1/5
163,LAGUNA-BEACH,"Horrible personal!!! We were there for 7 night, they stole our money from our room and manager called us stupid when we were asking for police. I don't recommend this place!",1/5
164,LAGUNA-BEACH,Nice swimming pool with direct access to the beach. Good food at La taverne restaurant,4/5
165,LAGUNA-BEACH,Nice and quite place to spend your holidays. We had no opportunity to try their restaurant,4/5
166,LAGUNA-BEACH,Still under construction but AC and large rooms. Lots of potential to be very nice when finished.,4/5
167,LAGUNA-BEACH,electricity always black,1/5
168,LAGUNA-BEACH,"(Translated by Google) Clean, welcoming person, kitchen open until 10pm for a low season. Infinity pool facing the sea. Deckchair and cushion available free of charge to the client. …",5/5
169,LAGUNA-BEACH,"(Translated by Google) Nice hotel
(Original)
Bel hôtel",3/5
170,LAGUNA-BEACH,"(Translated by Google) M good
(Original)
M bueno",5/5
171,Le Trianon,"Hotel in nice old building, with spacious rooms with a nice ambiance. Rooms have hot water and wifi and if you're lucky even a small balcony. While lonely planet mentions the busy street as downside, this did not bother us at all. Prices are reasonable at 90000Ar for a double.",5/5
172,Le Trianon,"Despite the older appearance of the hotel, we were happy with the basic amenities that were offered. Water runs hot, and the Wi-Fi connection was the fastest we’ve encountered (even faster than a luxury hotel’s). The staff member speaks …",4/5
173,Le Trianon,"Good quality basic hotel, rooms need some improvement, restaurant is very nice. Good creme brulee! Peddlers and rickshaw drivers outside entrance can be bothersome.",4/5
174,Le Trianon,"The guy in the reception gave us a wrong price for the taxi brousse to fianarantsoa and showed us a wrong Place in the map, where the official station should be. The next day we went to the place where only one unofficial taxi brousse was …",1/5
175,Le Trianon,Good restsurant at affordable prices.,4/5
176,Le Trianon,"(Translated by Google) Comfortable, spacious, good location, very good value for money. …",4/5
177,Le Trianon,(Translated by Google) Comfortable and spacious hotel. A ttasi9et environment close to everything. Too bad there are only 4 channels on TV. …,4/5
178,Le Trianon,"(Translated by Google) The boss, Dom, is nice and his establishment has a certain charm. The cuisine is varied and tasty. Recommended! …",5/5
179,Le Trianon,"(Translated by Google) Everything has improved
(Original)
Tout à améliorée",2/5
180,Le Trianon,"(Translated by Google) Great quality / price
(Original)
Grande qualità/prezzo",5/5
181,Madagascar Underground,"Place quite close to downtown but far at the same time, which provide with both peace and connection to the city. It is placed in a hill next to the centre. Clean place, at least the independent high house on the stairs, rustic and very authentic. Staff is quite nice and a good local breakfast can be arranged.",4/5
182,Madagascar Underground,"The only normal option for staying at Tana. Still, dorms and rooms are very expansive as for what you get. Staff is helpful and knows English very well but the managers are very unpleasant. During a 40 days trip in Madagascar I had to stay there several times and I got the feeling that this place is managed by very greedy people.",2/5
183,Madagascar Underground,"Seriously best backpacker option in Tana, wonderful and friendly staff, very chill vibrant vibe and decent clean rooms. Food and beverage is pretty darn awesome too. Staff are also more than happy to help set you up with ways to explore …",5/5
184,Madagascar Underground,"WONDERFUL ... JUST WONDERFUL PLACE IN TANA !!! I had a great 2 weeks staying at the hostel, very cool staff and epic vibes. Met so many people from different countries. I highly recommend this place ;) thanks again Madagascar Underground",5/5
185,Madagascar Underground,"This is the best hostel in Tana. The rooms are expensive, but the staff is friendly and the atmosphere here is truly that of a hostel. The owners are a really nice and very helpful. They let guests use the kitchen and have a good dorm …",4/5
186,Madagascar Underground,"Very trendy western-style hostel. Great for meeting other travellers. Located in a safe area of town, staff are amazing and speak almost every language.",5/5
187,Madagascar Underground,"This place is one of a kind in Tana. I’m a local so I never saw the rooms but if you just want to chill, play some board games or enjoy some mexican food : go there ! They host different kind of events weekly (gigs, game night...) so get on …",5/5
188,Madagascar Underground,Really nice place to stay. they serve really good breakfast. The rooms and beds are quite good. Showers are okay.,5/5
189,Madagascar Underground,"THE PLACE TO BE!!
With its cozy decorations, and the good vibes, I could stay in this place forever. If you want to forget your stress and chill this is where you belong.",5/5
190,Madagascar Underground,The place is not clean enough and the food could have been better.,2/5
191,Maison d'Hôtes Three Palms,Stayed here for twice in different rooms and both are simple and clean. The host is kind and polite though it was a bit difficult to communicate as I don’t know French. …,5/5
192,Maison d'Hôtes Three Palms,Nice place,4/5
193,Maison d'Hôtes Three Palms,"Great staff! Very nice and helpful.
The room is very clean as well and the food in the restaurant very good.",5/5
194,Maison d'Hôtes Three Palms,"A simple, clean, nice and cheap place to stay. Great food with great prices. Recommended to people with small budget for accomodations",4/5
195,Maison d'Hôtes Three Palms,"Good value for money, friendly staff, clean accommodation",5/5
