,hotel_name,review,rating
32,Le Relais Normand,(Translated by Google) Very good value for money hotel. A stone's throw from Independence Avenue. Clean hotel and helpful staff. I have used it almost every time I was in Tana. Too bad there is no elevator. …,4/5
33,Le Relais Normand,"(Translated by Google) Perfect for the price! Great location, in the center of Tana and close to everything. Welcome and service smiling and impeccable. Very clean, many improvements in recent years. Unbeatable value for money. …",5/5
34,Le Relais Normand,(Translated by Google) The hotel Le Relais Normand and a hotel that I enjoyed despite staying for only one night I loved it except that the atmosphere of the outside is not very friendly outside is a market where there are a lot of people …,3/5
35,Le Relais Normand,"(Translated by Google) Rather disappointed !! The waiters did not help us when preparing the products, long service, the breaded shrimp sweet sour sauce did not look like anything !!! Red wine in a plastic jar .... etc etc …",1/5
36,Le Relais Normand,"(Translated by Google) Decent hotel to stay one night. No more.
(Original) …",3/5
37,Le Relais Normand,(Translated by Google) Unbeatable attention. Restaurant terrace on the ground floor very nice. Section of the center …,4/5
38,Le Relais Normand,"(Translated by Google) Central hotel, modest as cleaning and services.
(Original) …",1/5
39,Le Relais Normand,"(Translated by Google) This hotel is right in the center of Antananarivo, a short walk from the Independence Square.
Precisely located in front of a popular (noisy) market, noisy and dusty. …",4/5
40,BUNGALOW FINARITRA,"(Translated by Google) Luxurious
(Original)
Luxueux",4/5
41,BUNGALOW FINARITRA,"(Translated by Google) In the middle of the Andasibe Nature Reserve, east of Madagascar. Preserved place still seen its situation. There are many endemic animals such as lemurs. To see at least once in his life. …",5/5
42,BUNGALOW FINARITRA,"(Translated by Google) Quiet, clean with parking and in addition the price is affordable. I highly recommend it to you. Thank you …",5/5
43,BUNGALOW FINARITRA,"(Translated by Google) Very quiet, I enjoyed the secure parking very much
(Original) …",5/5
44,BUNGALOW FINARITRA,"(Translated by Google) I had a good rest during my visit to Toamasina
(Original) …",5/5
45,BUNGALOW FINARITRA,,5/5
46,BUNGALOW FINARITRA,,5/5
47,Abakao Bungalow & Restaurant,"(Translated by Google) Nice place with its delicious pizza at Helena's
(Original) …",5/5
48,Abakao Bungalow & Restaurant,"(Translated by Google) We spent a night in this hotel. The welcome is very warm, the bungalow is very comfortable, prope and excellent value for money. Finally the meal was excellent too and the breakfast. The view is breathtaking. In short …",5/5
49,Abakao Bungalow & Restaurant,,5/5
50,Holidays Hotel Majunga,,1/5
51,Holidays Hotel Majunga,"(Translated by Google) It is a quiet and convial place, friendly and welcoming, smiling. It feels like home. I love this place …",3/5
52,Holidays Hotel Majunga,"(Translated by Google) Set of bungalow in a relatively quiet environment when there is no group or seminar, same for the pool otherwise personal charming and welcoming, excellent food and prepare with taste, against impassable tennis court. …",3/5
53,Holidays Hotel Majunga,,3/5
54,Holidays Hotel Majunga,"(Translated by Google) Individual bungalows that respect privacy in a small park, the staff are friendly and very attentive, the places are very clean. We had a great time …",4/5
55,Holidays Hotel Majunga,"(Translated by Google) I love this property for its beautiful accommodation, restaurant, swimming pool and multi sport field. Opportunity to enjoy just the pool without having to rent a room. …",4/5
56,Holidays Hotel Majunga,"(Translated by Google) Family hotel consisting of bungalows. Perfect for rest. Quiet. Beautiful sunny pool all day. Airy dining area, friendly staff, helpful and accommodating. Beach 5min walk. The city is about 5 / 6kms.Bus and touk touk …",4/5
57,Holidays Hotel Majunga,,4/5
58,Holidays Hotel Majunga,,4/5
59,Holidays Hotel Majunga,I have nothing but good things to say about my time here. The bungalow (with fan and mosquito net) was clean and the included shower always a sight for sore eyes after the long bus ride from Tana. Even though I visited during a slower time …,5/5
60,La Belle Aventure,"Nice, family-style hotel. Best WiFi in North Madagascar! Rooms have TV, fridge and aircon. Every day room cleaning. Good breakfast and dinner options. The water in the shower could be hotter and the mattress of my bed was a bit worn, but other than that, top service!",5/5
61,La Belle Aventure,"Quiet, relaxing spot close to the main street in Diego. Home made food is good and premises are very clean. Staff is helpful and welcoming.",4/5
62,La Belle Aventure,(Translated by Google) Great hotel with super friendly people. Clean and downstairs bar and restaurant. Right in the center …,4/5
63,La Belle Aventure,"(Translated by Google) The warm welcome and good value for money
(Original) …",4/5
64,La Belle Aventure,"(Translated by Google) Hotel very well located.
Impeccable rooms.
Boss very nice. …",5/5
65,La Belle Aventure,"(Translated by Google) Quiet establishment and ideally located 200m from Colbert Street, main street of the city center. The boss is very welcoming and the team friendly. The rooms with balcony are spacious and well appointed. The …",5/5
66,La Belle Aventure,"(Translated by Google) A must in Diego.
The rooms are clean the housework is done and well done every day, safe in all rooms, very friendly and warm welcome Yves the owner really makes you feel at …",5/5
67,La Belle Aventure,"(Translated by Google) Opportunity not to miss to spend a little!
(Original) …",4/5
68,La Belle Aventure,"(Translated by Google) I do 5 eitoile
(Original)
Je done 5 eitoile",5/5
69,La Belle Aventure,"(Translated by Google) Very good food.
(Original)
Très bonne cuisine.",4/5
70,chez nath,"The place looks nice, clean, and modern. The food was okay",3/5
71,chez nath,"(Translated by Google) A boss who takes care of his customers, accommodating, welcoming + quality cuisine in an adorable setting. Sweet price …",5/5
72,Oceanis Home & Voyages,"My flight came in at 1:30 am, and the staff was still helpful at 3:00am. 25€ for the most basic room.. comes with soap, clean towels, toilet paper.. it was a great room! Slept very soundly.",5/5
73,Oceanis Home & Voyages,"Warning: they rip you off when you call a taxi. They tell you to pay at the counter, but they pocket your money and still have to pay the taxi.
Then breakfast was said to be included on booking.com, but it’s an extra 4 euro …",2/5
74,Oceanis Home & Voyages,Someone from the staff stole my wallet and there was not water everyday. I booked a shuttle from the airport to the hotel and never pick me up. For the breakfast you need to wait for at least two hours. Honestly very bad service.,1/5
75,Oceanis Home & Voyages,The reception staffs were very kind and helpful,5/5
76,Oceanis Home & Voyages,Super friendly staff!,5/5
77,Oceanis Home & Voyages,(Translated by Google) Very nice staff. We were in a room on the side of the road. We slept badly because very noisy. The rooms are ok. The hotel is not a shame restaurant you have to go out to eat and the area is not very inviting .... …,3/5
78,Oceanis Home & Voyages,(Translated by Google) Very clean room Good attention at reception. Excellent the restaurant. …,3/5
79,Oceanis Home & Voyages,"(Translated by Google) Photos much nicer than in reality. Staff friendly and helpful. For Malagasy standards, the hotel is fine. …",2/5
80,Oceanis Home & Voyages,"(Translated by Google) Undaunted customer, I made several nights not consecutive in this hotel because of its proximity to the airport and the wifi is good.
My first night did not discourage me, although one of the beds is dirty, we …",1/5
81,Oceanis Home & Voyages,"(Translated by Google) Ok hotel with very helpful and smiling staff.
(Original) …",5/5
82,le Ti'Jac,"Not recommended. Bad amenities, slow & unreliable wifi, no heater & blanket, the worst experience is no consistent tariff charging, changing tariff @ checkout",1/5
83,le Ti'Jac,"(Translated by Google) Disrespectful owner and poor service (request to take your garbage with you, WiFi not working, not very pleasant response from staff ...) …",1/5
84,le Ti'Jac,"Quiet place, 20min drive from the airport. If you take the taxi from the airport, it's gonna be difficult to find the place because you have to take small roads to get there. The breakfast is very expensive for what it is.",2/5
85,le Ti'Jac,"(Translated by Google) The surroundings are nonexistent, the meals are very passable and the staff not very pleasant. The rooms are clean on the other hand, everything is fine on that side. …",2/5
86,le Ti'Jac,,3/5
87,le Ti'Jac,,3/5
88,le Ti'Jac,,4/5
89,le Ti'Jac,,5/5
90,le Ti'Jac,,5/5
91,New Park Resort - Majunga,Good place. Prestations quality must be reviewed.,1/5
92,New Park Resort - Majunga,"(Translated by Google) And one more star is too much money, dirty pool full of bugs with mold in the pool, cloudy water.
8000 Ar / person and we were 5 thrown out the window. For information there are …",1/5
93,New Park Resort - Majunga,"(Translated by Google) A large hotel that has no hot water is really disappointing, we are baratiner since our stay that tomorrow or tonight will be hot water but nothing! …",1/5
94,New Park Resort - Majunga,,2/5
95,New Park Resort - Majunga,"(Translated by Google) Can do better
(Original)
Peux mieux faire",3/5
96,New Park Resort - Majunga,"(Translated by Google) Correct location at the edge of the road
(Original) …",3/5
97,New Park Resort - Majunga,,3/5
98,New Park Resort - Majunga,,3/5
99,New Park Resort - Majunga,,4/5
100,New Park Resort - Majunga,,4/5
101,Motel Au petit Vatel,(Translated by Google) Best sleeping comfort in Diego with European mattresses and adjustable slatted frames ... excellent food ... great service …,5/5
102,Homelidays,"Ladies stay away!!!! The owner took me [29F - Aus] to a local lemur exhibit but during the while, kept touching me and trying to hug me. He literally put his finger in my mouth. 🤢 …",1/5
103,Homelidays,"(Translated by Google) room rates at the head of the customer (for me 130000Ar, be exceptional), 2 meals were agreed 20000Ar which is correct, finally arrived to pay the next morning, it became 20000Ar the meal. The night we hear the whole …",1/5
104,Homelidays,,1/5
105,Homelidays,,1/5
106,Homelidays,"Small family run hotel (7 rooms); my room was clean, large and had good quality mosquito net above the bed. …",4/5
107,Homelidays,Nice little place. The best shower I've had in madagascar. Rooms are clean and spacious. You can pay in euros which is useful if you're out of ariary just before leaving the country. It's only like 30 metres from the airport which is …,4/5
108,Homelidays,"(Translated by Google) Places near the airport.
(Original)
Lieux proche de l'aéroport.",4/5
109,Homelidays,,4/5
110,Homelidays,,4/5
111,Homelidays,,4/5
112,GITE GUYAN LOKOBE,"(Translated by Google) Pleasant meal in good company, grilled captain and potato. …",4/5
113,HOTEL MENABE,"(Translated by Google) Room and bathroom top limit luxurious, lack elements to make a very nice hotel. Unfinished work, can be dangerous with children …",3/5
114,K6 Chambres d'Hôte,"Personnel : 3,Équipements: 1,Propreté: 2,Confort: 2,Rapport qualité/prix: 1,Situation géographique: 3",5/10
115,K6 Chambres d'Hôte,+,7.5/10
116,K6 Chambres d'Hôte,+,6.1/10
117,K6 Chambres d'Hôte,+,7/10
118,K6 Chambres d'Hôte,+,7/10
119,K6 Chambres d'Hôte,+,8.8/10
120,K6 Chambres d'Hôte,+,8.8/10
121,K6 Chambres d'Hôte,+,9.1/10
122,K6 Chambres d'Hôte,+,9.6/10
123,K6 Chambres d'Hôte,"(Translated by Google) Very correct establishment to be ready from the airport. Not too many common areas, like a small lounge, too bad. Very nice owner. Hearty breakfast extra for 2 €. …",4/5
124,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"We had a great 5 nights, the staff and owners where fantastic very friendly and accommodating",4/5
125,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,A serene getaway place. And the service is just tres bien!,4/5
126,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Beautiful home, great breakfast terrace thank you to owner …",4/5
127,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Very very well this site, I had a very good holiday
(Original) …",5/5
128,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Impeccable service, welcoming, we return often. Guests put a point of safety and comfort of people …",5/5
129,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Several types of bungalows for all tastes and all budgets. Prices are good. The kitchen too;)
The staff very friendly! …",4/5
130,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Magnificent place 50 m from the lagoon
Clean
Very welcoming staff at your service …",4/5
131,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Very pleasant and relaxing stay in a calm and green setting, a stone's throw from the large lagoon, its beach and its charming village.
The charming bungalow and its adjoining bathroom are simple and clean with …",4/5
132,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Everything perfect, exemplary service and excellent cuisine at the best price …",5/5
133,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) a good address for small budgets like us
(Original) …",4/5
134,Hotel Shanghai,"The staff is really nice, they keep it clean and it is located in peaceful area in Antananarivo. Prices are agreeable. WiFi works really good even in rooms. Each room has Its bathroom, air condition and we also had a television. Near you can find diffrent types of resto.",5/5
135,Hotel Shanghai,"Ok rooms. Food not good dont feel that it was fresh at all. But clean,nice and good price i guess.",2/5
136,Hotel Shanghai,"If you're looking for Chinese food, this is the place to go. Maurice and the staff are very welcoming",4/5
137,Hotel Shanghai,if you want to sleep with cockroach choose this hotel. The worst service ever!,1/5
138,Hotel Shanghai,"(Translated by Google) At the top ... for me it does it ... it's well located, quiet, the hotel is simple and good, the restaurant is good and the team is friendly ... I will come back ... after tastes and colors 😉😉 …",5/5
139,Hotel Shanghai,"(Translated by Google) Nothing to say I recommend excellent cuisine too
(Original) …",4/5
140,Hotel Shanghai,(Translated by Google) Good hotel. Winning value for money. In the center of Tananarivo …,3/5
141,Hotel Shanghai,(Translated by Google) It's a very nice place with Chinese dishes that you can't find elsewhere. The receptionist is very smiling …,4/5
142,Hotel Shanghai,"(Translated by Google) Nice place, well prepared.
(Original) …",3/5
143,Hotel Shanghai,"(Translated by Google) The big plus is the location: close to the embassy & 1 min walk from Analakely. The hotel is well run, clean room, good value for money. …",4/5
144,Villa Maroloko,"One of the best hotels in Mangily. The owner is very helpful. Just be careful if you want to go snorkeling, the staff member will try to charge more than what you should pay for your activities until you remind them that you saw the price list",4/5
145,Villa Maroloko,"Great place to disconnect and relax. They offer water activities, massages... Even is a basic hotel I recommended because the sunset worth it.",3/5
146,Villa Maroloko,"Great service and relaxing atmosphere, basic amenities but what you expect for this location and price range. Solid deal for the price",3/5
147,Villa Maroloko,"Nice place really beautiful. People are nice and helpful.
Really a nice place to stay",5/5
148,Villa Maroloko,"I liked it here, the stuff was nice. Little disadvantage is the ocean-I didnt enjoy swimming in there.",5/5
149,Villa Maroloko,"Choose this location if you are interested in a combination of food poisoning, high prices, a massive amount of time and truly rude service. …",1/5
150,Villa Maroloko,(Translated by Google) Very pleasant atmosphere good quality dishes especially fish and shellfish …,4/5
151,Villa Maroloko,(Translated by Google) Great hotel is in half more expensive than its competitors. The staff and the boss are very caring. The rooms are well appointed and clean. It gives all sea views which is a few meters. …,5/5
152,Villa Maroloko,(Translated by Google) Feet in the water.Personnel very welcoming and attentive. Restaurant with varied and local menu. Well kept place. Small downside on some bungalows: forced to run the water long before having hot water in a country …,4/5
153,Villa Maroloko,(Translated by Google) Nice place but little warm staff. We are turned off the lights at night at 22h even if we want to stay longer in the main lounge where there are wifi and chargers. …,2/5
154,Antsirabe Hotel,"Pros: family hotel, cozy and safe. Good breakfast and dinner. Well located and cheap (family room for 5 persons 30€). Clean. …",4/5
155,Antsirabe Hotel,Very cute place. Nice and clean. Lovely staff ❤,4/5
156,Antsirabe Hotel,"Nice and clean hotel with a extremely nice staff. 5 stars, would drink a beer and chat with the nice hostess again.",5/5
157,Antsirabe Hotel,"Nice clean rooms, great value for money!",5/5
158,Antsirabe Hotel,"Great hotel, friendly staff, good breakfast.",5/5
159,Antsirabe Hotel,"Confident Hotel, Cool",4/5
160,Antsirabe Hotel,"(Translated by Google) Large rooms with the necessary amenities, without television. Room ok. Very good food, attentive waiters with customers. There is internet. I recommend the hotel. …",4/5
161,Antsirabe Hotel,"(Translated by Google) The hotel was nice, clean and the zeb steak on the green pepper sauce was delicious. …",4/5
162,Antsirabe Hotel,(Translated by Google) Pleasant staff. Cozy rooms. Great restaurant. Great price. Cozy and nice. Very good internet !! Clean and tidy. We are happy to stay here again !!! 👍👍👍😛 …,5/5
163,Antsirabe Hotel,"(Translated by Google) There is a good quality price relation.
The reception is managed by charming girls, always smiling and ready to help with whatever you need, excellent customer service. …",5/5
164,Home Sakalava,"I stayed for 10 days one year ago. I promised I would leave a review but have been late in doing so. However, this was my experience in 2020. …",5/5
165,Home Sakalava,"We booked in good time and also asked for assistance to order further transportation. Got confirmed, but was still not done. Captioned difficulties for us and higher travel costs. Should travel early the next day and promised breakfast. …",1/5
166,Home Sakalava,"A home away from home. The owner (Joe) and his staff are incredibly nice and welcoming, going above and beyond to make our stay here very enjoyable. Make sure to try anything and everything on the menu as the food is fantastic as well! …",5/5
167,Home Sakalava,nice room in a little garden. staff friendly. only negative point is the presence of a karaoke bar next door making atmosphere a bit noisy at night.. then again it s hell ville 😕,3/5
168,Home Sakalava,"NICE.
Curved T.V. Bar. Garden.
Spitting distance to Shampion ( supermarket ), l'Oasis ( for breakfast ), …",5/5
169,Home Sakalava,"The staff is wonderfully pleasant and friendly. We did not take any meals. There were two things that took it away from 5 stars. 1. The night late were alot of noise. Load music ect. 2. The beds are awful. The mattresses is back breaking.
Ps. We did stay in the cheapest overnight room on real short notice",3/5
170,Home Sakalava,"The garden and room were pretty, but the place was not functioning as advertised. It took 30 minutes to get a fan and there is no AC. There is no parking, the WiFi did not work. In trying to change rooms because there was a washing machine …",1/5
171,Home Sakalava,"Nice place to stay in Hell Ville. Nice rooms with big patio to chill and have a beer, pool table, internet. Very friendly and helfull owner who speaks very well english",5/5
172,Home Sakalava,"Not clean, food is not so good, room with no window to the kitchen",2/5
173,Home Sakalava,It's a nice place!,3/5
174,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"We had a great 5 nights, the staff and owners where fantastic very friendly and accommodating",4/5
175,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,A serene getaway place. And the service is just tres bien!,4/5
176,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Beautiful home, great breakfast terrace thank you to owner …",4/5
177,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Very very well this site, I had a very good holiday
(Original) …",5/5
178,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Impeccable service, welcoming, we return often. Guests put a point of safety and comfort of people …",5/5
179,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Several types of bungalows for all tastes and all budgets. Prices are good. The kitchen too;)
The staff very friendly! …",4/5
180,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Magnificent place 50 m from the lagoon
Clean
Very welcoming staff at your service …",4/5
181,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Very pleasant and relaxing stay in a calm and green setting, a stone's throw from the large lagoon, its beach and its charming village.
The charming bungalow and its adjoining bathroom are simple and clean with …",4/5
182,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) Everything perfect, exemplary service and excellent cuisine at the best price …",5/5
183,Hotel Le Lagon de Foulpointe - Tamatave Madagascar,"(Translated by Google) a good address for small budgets like us
(Original) …",4/5
184,Hotel Arc en Ciel,"Can’t be better, all is perfect! We spent really the great time here, everything is perfect. Since the booking Gabriella is very nice for exchange and also very flexible, she is here to help us all the time. And all the staff are just …",5/5
185,Hotel Arc en Ciel,Excellent! Romantic! Beautiful for divers,5/5
186,Hotel Arc en Ciel,Amazing,5/5
187,Hotel Arc en Ciel,"(Translated by Google) Elegant structure and perfectly integrated in the Malagasy context, equipped with all the comforts starting from the essential ones (plenty of hot running water, comfortable beds, efficient and silent air conditioner) …",5/5
188,Hotel Arc en Ciel,"(Translated by Google) Nice hotel, nice swimming pool. Stifling Italians, the management is also Iltaian. Nice view of the sea, nice sunset. nice spacious rooms, good service, but unfortunately no dream beach on the doorstep. There are …",3/5
189,Hotel Arc en Ciel,"(Translated by Google) A great hotel in every way. Very spacious rooms and really impeccable cleanliness, always excellent and fresh food, friendly and helpful waiters, Italian owner always super sunny and present !!! I highly recommend to …",5/5
190,Hotel Arc en Ciel,(Translated by Google) Everything perfect ... here you will find yourself at home! Pierluigi always ready to satisfy every need. Excellent staff highly recommended as a starting point for every excursion …,5/5
191,Hotel Arc en Ciel,"(Translated by Google) It is one of the nicest little hotels we have booked. There are no complaints.
The location is beautifully located directly on the beach, it is super clean …",5/5
192,Hotel Arc en Ciel,"(Translated by Google) Hotel surrounded by nature, beautiful room with large window overlooking the sea. Ideal for a relaxing holiday in contact with nature. Very nice staff who speak Italian. …",5/5
193,Hotel Arc en Ciel,"(Translated by Google) Superb hotel, top services.
(Original) …",5/5
194,B&B Au Triporteur,"Owner of property asked me to leave & check in another hotel. He called police, and went with me to police station, while the young man working with him kept threatening me that they would put me in jail. All because I was listening to …",1/5
195,B&B Au Triporteur,"(Translated by Google) Quiet place away from the hustle and bustle of the city center. Comfortable rooms, and quality bedding with views overlooking the city of Tana. Hot water in the bathroom. The cold welcome of the owner quickly replaced …",4/5
196,B&B Au Triporteur,"Warm welcome
Dinner excellent home cooked food
Owners very friendly and helpfull",5/5
197,Live Hotel Andavamamba,My team stayed there for a week. The place is used as a brothel and the food is bad. The reception staff harassed my team on check out day. would not recommend to anyone,1/5
198,Live Hotel Andavamamba,,1/5
199,Live Hotel Andavamamba,,2/5
200,Live Hotel Andavamamba,"(Translated by Google) Affordable, medium quality
(Original)
Abordable, qualité moyenne",3/5
201,Live Hotel Andavamamba,"(Translated by Google) Adorable
(Original)
Adorable",3/5
202,Live Hotel Andavamamba,,3/5
203,Live Hotel Andavamamba,(Translated by Google) The price of accommodation is a plus! The quality is as you would expect. What I really liked about this hotel is the multitude of possibilities there. There is a soundproof room to be able to party inside without …,4/5
204,Live Hotel Andavamamba,"(Translated by Google) Good hotel, nice and nice staff
(Original) …",4/5
205,Live Hotel Andavamamba,"(Translated by Google) It's luxury and cheaper than elsewhere
(Original) …",4/5
206,Live Hotel Andavamamba,,4/5
207,Homelidays,,3/5
208,Le Tournesol,"(Translated by Google) It's a total disappointment !!! This hotel is in ruins! There is no water, no air conditioning, it smells moldy! Mosquito net too worn, does not protect against mosquitoes. But still, the price of the night: 61.000Ar! …",1/5
209,Le Tournesol,,1/5
210,Le Tournesol,"Fairly OK rooms for the price paid. Biggest problem No water - if you love to be clean, this is not the place for you unless you spend just a night...",2/5
211,Le Tournesol,,2/5
212,Le Tournesol,"Ordered ""cafe noair"", no sugar, no milk, coffee had some sougar in it, so will not give more then three stars... But friendly staff and a brilliant view over the mountain behind Fort Dauphin :)",3/5
213,Le Tournesol,It should be good but the lack of water is a big problem that's caused by the city tab that don't give enought pressure. This problem should be easy solved with a private reserve sistem. The paradox is that the cheapest rooms have runnig …,3/5
214,Le Tournesol,Good average accommodation for that area.,3/5
215,Le Tournesol,Rooms are basic (not always running water) but very nice view from the terrace,3/5
216,Le Tournesol,"(Translated by Google) Hotel + restaurant with Wifi
(Original)
Hôtel + restaurant avec Wifi",3/5
217,Le Tournesol,I have been there for one year,4/5
218,Sole Hotel,"Disaster. Minor prostitutes going in and out. Travel agency inside the hotel scammed us 300€.
I have travelled 60 countries in my life. Never encountered something this bad.",1/5
219,Sole Hotel,"(Translated by Google) I have been a client for a long time and instead of improving in the thread of time, it just gets worse! The service is disappointing, the restaurant closed as well. I had made a reservation 3 weeks before and once I …",1/5
220,Sole Hotel,,1/5
221,Sole Hotel,,1/5
222,Sole Hotel,,1/5
223,Sole Hotel,,1/5
224,Sole Hotel,old room and no wifi access,2/5
225,Sole Hotel,Small room,2/5
226,Sole Hotel,"Nice and friendly reception staff, clean, good location and very nice breakfast. Good value for money.",3/5
227,Sole Hotel,Facade needs to be refreshed. Room is average but clean. tV remote control was missing. Towels are old and in need to be renewed. When came the time to pay...the card machine was not in service.,3/5
228,Résidence Matsiatra,"Really nice place which the owners have decorated in a very nice style. They also have a real pizza oven, so definitely get a pizza when you are here, they are really worth it! Would be great if they spoke a bit more English.",4/5
229,Résidence Matsiatra,"Stayed one night. Really really nice French guy owns this place. Can tell he puts a lot of love and attention into running this place. Food was great. Bed in room I stayed was not so comfortable, but everything else was super. I’d stay here again.",4/5
230,Résidence Matsiatra,Rooms ok but no TV. Food ok. But after 21:00 no one is allowed to leave. The main door gets closed. Like a youth hostel,2/5
231,Résidence Matsiatra,The hotel restaurant is nice place to grab some lunch when passing through Fianarantsoa.,5/5
232,Résidence Matsiatra,"(Translated by Google) Large and welcoming rooms. Clean services. Quiet and silent despite the road leading to the market. Adequate price lower than the competition. Not many rooms, private parking …",5/5
233,Résidence Matsiatra,(Translated by Google) Good value for money. Mosquito nets are not always installed but clean and comfortable. The restaurant is good. WiFi very correct when there are not too many people. …,5/5
234,Résidence Matsiatra,"(Translated by Google) Well located in the city center and close to craft shops
The rooms above the restaurant are much less bungalows …",4/5
235,Résidence Matsiatra,"(Translated by Google) Very welcoming, beautiful garden, very well appointed family cocoon, impeccable cleanliness, excellent value for money …",5/5
236,Résidence Matsiatra,"(Translated by Google) Warm welcome, perfect room and delicious food!
(Original) …",5/5
237,Résidence Matsiatra,"(Translated by Google) Of all the route (long) that we have done for the island, without doubt the best accommodation in relation quality price.
Exquisite in decoration, professional staff, polite and pleasant, the perfect …",5/5
